mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.329358720779419,0.13788282756052758,0.4014706611633301,0.030913302526928588,,12,sqrt,9,8,620,"{'class_weight': None, 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 620}",0.913131313131313,0.913131313131313,0.9140625,0.892578125,0.9375,0.9140806502525252,0.01423114434050278,25,0.9736184046011503,0.9711177794448612,0.9708701134930643,0.9747793190416141,0.9667493796526054,0.9714269992466591,0.0027686158682777014
1.6175748348236083,0.050476633923306695,0.22879314422607422,0.03264155003545318,balanced,3,sqrt,1,13,413,"{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 413}",0.9212121212121211,0.915151515151515,0.919921875,0.88671875,0.9270833333333335,0.914017518939394,0.014169318693187397,26,0.9761190297574394,0.9752438109527382,0.9773013871374527,0.9795712484237075,0.9712158808933002,0.9758902714329276,0.0027517633466069055
4.422545433044434,0.09678841876565408,0.21578450202941896,0.023553798696760945,balanced_subsample,3,sqrt,1,16,580,"{'class_weight': 'balanced_subsample', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 580}",0.9151515151515152,0.915151515151515,0.912109375,0.88671875,0.93125,0.9120762310606061,0.01434957214749331,27,0.9751187796949237,0.9717429357339334,0.9755359394703658,0.976796973518285,0.969106699751861,0.9736602656338738,0.002824728947929126
2.854930019378662,0.14341131168459573,0.25370540618896487,0.011023814304266858,balanced,12,sqrt,1,11,575,"{'class_weight': 'balanced', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 575}",0.9070707070707071,0.915151515151515,0.908203125,0.884765625,0.9395833333333333,0.910954861111111,0.01758258296856121,28,0.9952488122030507,0.9931232808202051,0.9958385876418664,0.9952080706179067,0.9937965260545906,0.9946430554675239,0.0010140816089724398
0.5747153759002686,0.016445043049397975,0.121284818649292,0.00933386793231864,,5,sqrt,3,8,120,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 120}",0.9090909090909091,0.9191919191919191,0.8984375,0.875,0.95,0.9103440656565656,0.02467151120252515,29,0.9854963740935233,0.988997249312328,0.989281210592686,0.9885245901639345,0.9875930521091812,0.9879784952543306,0.001366941008883553
1.1400001049041748,0.10135231630229415,0.3759439468383789,0.054525865169073214,balanced,,,9,9,132,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 132}",0.9131313131313131,0.915151515151515,0.9140625,0.869140625,0.9375,0.9097971906565657,0.022263782265259095,30,0.9621155288822205,0.9659914978744686,0.9588902900378311,0.9617906683480454,0.9560794044665012,0.9609734779218135,0.00332999193933258
2.907273864746094,0.548396632643714,0.4007929801940918,0.05191884907181848,,5,sqrt,2,3,319,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 319}",0.9050505050505051,0.9151515151515152,0.896484375,0.884765625,0.9458333333333333,0.9094570707070707,0.020751073832863627,31,0.9932483120780194,0.994748687171793,0.9954602774274905,0.994703656998739,0.9941687344913152,0.9944659336334715,0.0007343175232733527
4.353860759735108,0.5259320875335534,0.407120943069458,0.04874592580083395,balanced_subsample,5,log2,1,5,661,"{'class_weight': 'balanced_subsample', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 661}",0.9090909090909092,0.9090909090909091,0.90234375,0.888671875,0.9375,0.9093394886363637,0.01593253649820169,32,0.9977494373593397,0.9948737184296075,0.9968474148802018,0.996343001261034,0.9957816377171216,0.9963190419294609,0.000969901687505587
0.7812515735626221,0.031421447901436514,0.17619404792785645,0.011532626563220114,balanced,20,,9,16,114,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 114}",0.9090909090909091,0.911111111111111,0.9140625,0.87109375,0.9375,0.908571654040404,0.021346242519906192,33,0.9614903725931483,0.9644911227806952,0.9583858764186634,0.9605296343001262,0.9550868486352357,0.9599967709455737,0.003143765446864832
3.2195921897888184,0.39151841840571666,0.3533994197845459,0.043508772085274185,balanced,,,9,19,437,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 437}",0.9151515151515152,0.901010101010101,0.9140625,0.873046875,0.9333333333333333,0.9073208648989899,0.0199897441990518,34,0.9609902475618906,0.9643660915228808,0.9577553593947037,0.9627994955863808,0.9557071960297766,0.9603236780191263,0.003188205170046293
